Season,TeamID,ScoreAvg,AstAvg,TOAvg,StlAvg,BlkAvg,ORbAvg,DRbAvg,PFAvg,FGPAvg,3PPAvg,FTPAvg
2003,1142,67.900000000000006,13.199999999999999,14.800000000000001,8.0,3.2000000000000002,10.0,23.300000000000001,19.399999999999999,44.286702339624348,34.299889652830814,77.335909682852417
2003,1143,71.200000000000003,14.6,13.199999999999999,6.0999999999999996,2.8999999999999999,12.0,22.899999999999999,16.199999999999999,45.132515176158435,36.976198964434261,70.034972929962166
2003,1144,65.0,13.699999999999999,16.699999999999999,6.0999999999999996,2.6000000000000001,9.1999999999999993,20.300000000000001,15.199999999999999,41.26260484341654,33.893547972495341,71.03901361796099
2003,1145,68.5,15.4,14.699999999999999,7.7999999999999998,2.8999999999999999,10.6,26.0,18.199999999999999,43.586740197119568,37.077336062630181,68.065827340046837
2003,1147,79.099999999999994,13.0,13.300000000000001,7.4000000000000004,2.8999999999999999,10.800000000000001,18.199999999999999,20.0,48.66338239354868,30.622132253711204,80.376881270903027
2003,1148,66.200000000000003,11.800000000000001,16.800000000000001,6.0,1.7,10.9,24.399999999999999,15.6,48.746010691956563,36.534354534354534,68.336292119186851
2003,1149,60.899999999999999,9.8000000000000007,15.699999999999999,9.1999999999999993,2.6000000000000001,12.0,20.5,19.100000000000001,43.833030140661826,26.967532467532457,67.061338171632286
2003,1150,62.899999999999999,13.199999999999999,13.1,6.5999999999999996,1.8,16.399999999999999,23.100000000000001,18.5,36.555740984068009,30.500343248577781,60.507762165370863
2003,1151,85.5,18.100000000000001,16.600000000000001,7.5999999999999996,1.8999999999999999,12.699999999999999,23.0,18.199999999999999,51.491214213411673,40.545385986562465,79.040868722181273
2003,1152,61.899999999999999,11.300000000000001,18.399999999999999,7.2999999999999998,1.0,11.699999999999999,18.399999999999999,23.600000000000001,45.107044132689765,37.010045510045494,65.257247592093307
2003,1153,66.200000000000003,11.5,11.800000000000001,4.0999999999999996,5.2000000000000002,12.5,24.0,20.5,38.169404118796393,32.474992895709008,67.189345817521868
2003,1154,64.0,14.5,15.4,8.3000000000000007,2.2000000000000002,9.9000000000000004,22.100000000000001,20.399999999999999,42.357856002730053,30.394598616785327,57.507299073475522
2003,1155,63.799999999999997,10.9,13.300000000000001,7.0999999999999996,2.3999999999999999,13.6,21.699999999999999,21.800000000000001,39.223981860246752,35.283844079896703,69.85164236634823
2003,1156,66.400000000000006,11.699999999999999,16.100000000000001,6.7999999999999998,5.0,10.300000000000001,19.300000000000001,19.699999999999999,45.725689467697904,40.190104829810721,63.115541835970227
2003,1157,68.099999999999994,11.800000000000001,16.399999999999999,5.7999999999999998,1.8999999999999999,12.199999999999999,21.300000000000001,20.899999999999999,44.663693451471417,40.908064158064164,74.064524764182664
2003,1158,77.299999999999997,15.4,13.800000000000001,6.0999999999999996,5.2000000000000002,11.9,25.0,18.0,43.540564511873086,40.575510853681998,70.900561214865121
2003,1159,68.200000000000003,12.9,13.4,6.2999999999999998,1.7,7.7000000000000002,21.899999999999999,20.100000000000001,45.721463041090217,38.184033038572672,74.779636993743154
2003,1160,74.299999999999997,13.199999999999999,13.1,5.2999999999999998,8.3000000000000007,14.5,27.899999999999999,18.800000000000001,42.757425213511645,31.825106266282752,68.249161420053937
2003,1161,71.900000000000006,14.9,13.699999999999999,4.7000000000000002,3.8999999999999999,8.3000000000000007,21.399999999999999,21.199999999999999,51.212729289818341,39.87103174603174,73.377480553278119
2003,1162,51.0,9.6999999999999993,18.399999999999999,5.5,3.7000000000000002,8.6999999999999993,22.399999999999999,18.399999999999999,38.808809821414862,30.91945773524721,67.017843267843276
2003,1163,76.799999999999997,13.300000000000001,16.600000000000001,4.9000000000000004,7.9000000000000004,14.800000000000001,28.800000000000001,18.399999999999999,47.003196848269269,39.995583364004418,67.964250730412047
2003,1164,62.600000000000001,9.0,14.9,9.3000000000000007,2.5,8.5,21.699999999999999,17.199999999999999,43.160433658066239,41.448717948717949,74.470768653431222
2003,1165,60.200000000000003,12.0,15.800000000000001,7.2999999999999998,1.8,8.8000000000000007,22.600000000000001,18.899999999999999,43.840965138155845,34.344578022596593,59.563484636278758
2003,1166,70.599999999999994,13.6,12.6,6.5,5.0,11.699999999999999,23.399999999999999,17.699999999999999,45.375146113403396,33.579490770667242,71.577782109307222
2003,1168,65.0,11.6,12.300000000000001,6.2000000000000002,1.5,12.300000000000001,18.600000000000001,17.899999999999999,42.628818800247373,37.075382950382952,67.876749674613237
2003,1169,68.200000000000003,12.0,15.9,9.3000000000000007,2.2999999999999998,11.9,21.399999999999999,23.100000000000001,44.568652428322551,36.569168115203922,71.561573225062062
2003,1170,69.200000000000003,13.6,14.300000000000001,7.4000000000000004,4.2000000000000002,12.4,23.800000000000001,22.300000000000001,41.751242161170808,33.85097937541623,68.43720478304661
2003,1171,59.399999999999999,13.699999999999999,12.199999999999999,6.9000000000000004,2.6000000000000001,6.2000000000000002,23.0,18.600000000000001,42.122961295275267,38.221072443955741,64.552548036758566
2003,1172,81.599999999999994,15.699999999999999,18.699999999999999,5.9000000000000004,2.0,13.800000000000001,29.100000000000001,21.399999999999999,46.05439205045387,40.759674912900728,73.863009736816736
2003,1173,75.200000000000003,17.0,12.199999999999999,5.2999999999999998,3.2999999999999998,13.699999999999999,22.899999999999999,17.800000000000001,45.859702613716699,37.188004523631783,74.264880952380949
2003,1174,65.200000000000003,13.800000000000001,12.6,6.9000000000000004,4.0,11.0,24.399999999999999,19.600000000000001,39.168593092566951,31.656172711092619,67.794719642242853
2003,1175,69.299999999999997,12.800000000000001,12.1,6.7999999999999998,3.7000000000000002,10.699999999999999,19.5,19.699999999999999,45.4173676662896,40.137259575372511,72.875635475635491
2003,1176,73.799999999999997,14.800000000000001,13.1,5.7999999999999998,2.0,11.9,22.899999999999999,18.800000000000001,42.210474278253734,38.865789112847921,73.955243274296976
2003,1177,68.299999999999997,11.300000000000001,14.1,5.0999999999999996,2.1000000000000001,12.6,25.600000000000001,17.699999999999999,43.456499860313876,31.409884233413635,72.091087762140404
2003,1178,73.0,12.1,10.699999999999999,7.0,3.2000000000000002,9.8000000000000007,23.899999999999999,19.0,50.177549095837833,32.413991237520655,78.518928783634664
2003,1179,63.399999999999999,12.800000000000001,12.6,3.7999999999999998,2.1000000000000001,7.2000000000000002,22.699999999999999,17.300000000000001,45.761626843307376,39.930955702439078,73.499527057199685
2003,1180,66.299999999999997,14.300000000000001,12.9,7.2999999999999998,4.5,11.1,25.399999999999999,17.100000000000001,41.684853510393253,32.004162504162508,66.840798844618874
2003,1181,77.299999999999997,12.6,13.5,7.9000000000000004,5.4000000000000004,12.300000000000001,22.199999999999999,19.600000000000001,47.527503146266113,38.476205044114579,67.599463321076172
2003,1182,70.200000000000003,13.4,17.100000000000001,6.7999999999999998,3.2999999999999998,11.1,21.399999999999999,21.5,45.468675270053851,32.770116593645994,72.811796122140919
2003,1183,82.799999999999997,16.399999999999999,12.699999999999999,6.0999999999999996,1.8,11.4,23.5,19.199999999999999,47.982076318811536,43.157902769744886,82.170758810718254
2003,1184,76.299999999999997,14.4,13.199999999999999,7.5999999999999996,2.7999999999999998,11.1,20.100000000000001,24.0,46.901976980879688,35.736777111777101,68.226136363636371
2003,1185,76.599999999999994,13.199999999999999,16.199999999999999,7.4000000000000004,2.8999999999999999,12.800000000000001,23.800000000000001,22.300000000000001,46.942787646860062,27.022553021678068,61.708421730886378
2003,1186,70.700000000000003,15.4,16.699999999999999,5.7999999999999998,2.1000000000000001,9.5,21.699999999999999,21.399999999999999,47.936708985968451,38.054007396112667,73.575465243568686
2003,1187,56.0,10.5,13.4,4.5999999999999996,3.0,12.0,24.0,17.100000000000001,37.462886524325015,29.971776589423655,64.180326037911172
2003,1189,69.0,11.4,14.4,8.3000000000000007,3.3999999999999999,11.6,22.399999999999999,18.399999999999999,46.316234892193798,33.373904604167777,74.962106581661942
2003,1190,82.299999999999997,13.0,18.399999999999999,9.0999999999999996,4.7999999999999998,13.6,24.600000000000001,20.100000000000001,48.914914443002715,37.750305250305246,76.966014068988898
2003,1191,66.700000000000003,13.699999999999999,14.6,4.7000000000000002,3.7000000000000002,9.3000000000000007,23.199999999999999,19.600000000000001,45.255870970624976,36.347031401093176,76.540813761401978
2003,1192,71.400000000000006,14.699999999999999,17.399999999999999,6.5999999999999996,3.0,10.0,23.899999999999999,19.0,44.547238146312267,35.007482395514991,72.904367733715546
2003,1193,67.700000000000003,12.199999999999999,16.100000000000001,7.5,5.9000000000000004,11.4,26.300000000000001,19.800000000000001,43.624207410488012,31.421402943461761,72.502984826640429
2003,1194,68.599999999999994,13.6,15.4,9.3000000000000007,2.8999999999999999,14.800000000000001,19.399999999999999,20.199999999999999,39.801898919581888,34.117077117928503,68.115500495376665
2003,1196,74.0,16.300000000000001,11.9,6.7000000000000002,3.6000000000000001,9.5,24.199999999999999,18.600000000000001,48.437545263960352,40.139772508193559,72.930236620740047
2003,1197,70.5,10.699999999999999,15.699999999999999,6.5999999999999996,2.0,13.300000000000001,25.0,19.0,43.724783089686234,39.496237504886032,63.121890008454081
2003,1198,59.100000000000001,9.4000000000000004,13.800000000000001,6.5,1.6000000000000001,12.699999999999999,18.800000000000001,19.5,43.369178619491166,33.949667979079756,62.922008547008545
2003,1199,64.099999999999994,14.1,14.800000000000001,8.5,4.0,9.8000000000000007,22.100000000000001,17.699999999999999,42.583549514619563,34.042296816959485,74.03933747412006
2003,1200,63.799999999999997,12.0,15.800000000000001,7.0,3.0,11.300000000000001,20.399999999999999,20.300000000000001,42.156092546259814,34.707524569179959,62.575048732943458
2003,1201,74.400000000000006,13.699999999999999,15.699999999999999,4.7000000000000002,4.5999999999999996,13.6,25.100000000000001,21.899999999999999,44.120556279382548,36.101308403536159,74.242514799096426
2003,1202,67.700000000000003,13.300000000000001,12.199999999999999,6.5,3.3999999999999999,13.4,23.899999999999999,16.899999999999999,42.256008532472109,31.117655436500495,71.939089895611644
2003,1203,74.700000000000003,14.199999999999999,15.9,6.4000000000000004,2.5,13.0,23.600000000000001,19.5,46.731951659216996,39.259018759018765,66.687982548852105
2003,1204,77.099999999999994,16.100000000000001,13.6,8.0,4.2999999999999998,13.5,22.399999999999999,20.800000000000001,45.330467275691959,30.917814748149965,64.873555371805452
2003,1205,65.900000000000006,15.199999999999999,14.1,6.9000000000000004,3.1000000000000001,12.300000000000001,24.800000000000001,16.899999999999999,38.765456690590995,31.586127667873399,78.282038429406853
2003,1206,62.100000000000001,9.9000000000000004,15.300000000000001,7.0,2.7000000000000002,14.4,26.0,16.699999999999999,39.932158706784804,22.594683094683099,68.754868473235689
2003,1207,70.400000000000006,15.199999999999999,13.699999999999999,7.7000000000000002,5.7999999999999998,13.5,21.199999999999999,21.300000000000001,41.203964370205689,32.578609986504716,77.403446987526308
2003,1208,73.900000000000006,15.6,10.5,6.4000000000000004,3.7999999999999998,13.0,23.800000000000001,17.5,44.372173342971678,28.613915922100055,70.295687972158561
2003,1209,72.799999999999997,12.6,13.300000000000001,7.5,5.4000000000000004,12.800000000000001,24.100000000000001,17.600000000000001,44.833488781564164,30.044993797625374,70.736746765779003
2003,1210,69.0,12.6,13.4,7.2000000000000002,4.7999999999999998,12.300000000000001,23.100000000000001,19.899999999999999,44.496317833098622,27.518532293300105,72.772675162756627
2003,1211,72.299999999999997,14.4,12.9,7.0,4.0,11.699999999999999,23.699999999999999,19.600000000000001,44.540064899702408,38.065935010981448,71.517195322847968
2003,1212,72.299999999999997,11.800000000000001,15.0,4.4000000000000004,4.5,10.0,26.199999999999999,18.600000000000001,46.195687032933066,32.994826810616281,66.653396425842232
2003,1214,69.900000000000006,13.199999999999999,16.899999999999999,7.2999999999999998,3.7999999999999998,12.6,26.800000000000001,23.199999999999999,43.824478037722429,32.091860886230918,68.624542124542117
2003,1216,63.899999999999999,11.6,13.1,8.3000000000000007,1.8999999999999999,15.0,21.199999999999999,18.899999999999999,42.171879088292584,32.152300872502124,61.136536567669694
2003,1217,72.299999999999997,16.199999999999999,16.699999999999999,8.1999999999999993,2.2999999999999998,13.0,22.699999999999999,21.100000000000001,43.641629446469324,37.854319070623426,61.797965098474435
2003,1218,64.700000000000003,15.4,13.5,8.3000000000000007,2.3999999999999999,9.5999999999999996,19.399999999999999,18.100000000000001,43.901428101377945,26.924978530241692,64.870580808080774
2003,1219,65.099999999999994,11.699999999999999,15.4,6.4000000000000004,3.0,11.4,20.800000000000001,17.100000000000001,42.957922001524665,34.034693376798622,70.43970814132102
2003,1220,67.900000000000006,13.699999999999999,14.6,4.4000000000000004,2.3999999999999999,14.9,24.699999999999999,18.300000000000001,40.339695763509766,34.401773606722109,60.768423709524917
2003,1221,68.0,14.199999999999999,12.6,6.5999999999999996,4.7000000000000002,12.4,24.5,16.899999999999999,45.403933962849528,40.974192474192463,71.516211283070916
2003,1222,54.899999999999999,12.0,16.899999999999999,5.5999999999999996,4.0999999999999996,10.800000000000001,26.399999999999999,15.300000000000001,40.569659596389258,26.109386614417577,58.977020634949028
2003,1224,75.700000000000003,12.9,13.800000000000001,7.0,3.3999999999999999,12.6,20.399999999999999,17.800000000000001,45.154460317758186,34.566748066748076,68.803703911031491
2003,1225,60.600000000000001,12.199999999999999,12.800000000000001,6.0,1.5,10.800000000000001,22.100000000000001,16.600000000000001,39.485787244980102,33.183829586306366,80.91857058104199
2003,1226,74.200000000000003,14.300000000000001,13.6,7.0,2.5,11.0,22.600000000000001,21.100000000000001,45.189063998726773,33.257703081232485,71.442261874137927
2003,1227,74.900000000000006,15.4,12.199999999999999,7.0999999999999996,3.6000000000000001,12.699999999999999,24.300000000000001,17.5,47.012267559892891,43.676577808156757,61.159381386241627
2003,1228,74.799999999999997,18.100000000000001,10.800000000000001,8.0,3.5,9.6999999999999993,24.699999999999999,18.0,48.500295004352509,36.72672309256977,72.558207447201767
2003,1229,63.700000000000003,11.9,14.800000000000001,5.7000000000000002,1.8999999999999999,9.1999999999999993,23.600000000000001,18.100000000000001,46.893785466140514,46.525613275613289,60.955208534155908
2003,1231,69.799999999999997,14.5,10.300000000000001,3.6000000000000001,5.0999999999999996,10.9,23.399999999999999,17.699999999999999,44.113396858734177,37.818301902700881,70.133023066004156
2003,1232,55.799999999999997,11.300000000000001,13.0,7.5999999999999996,2.7000000000000002,9.5999999999999996,18.100000000000001,17.899999999999999,38.859882275819004,32.556834469877955,68.606105256748009
2003,1233,74.400000000000006,17.100000000000001,13.800000000000001,8.1999999999999993,4.5,10.9,25.100000000000001,19.800000000000001,44.423972856374633,41.040032336084977,69.006530747707231
2003,1234,68.0,14.199999999999999,13.4,5.7000000000000002,3.5,11.699999999999999,23.0,18.600000000000001,44.758635223665841,25.641773216463623,74.191936005078929
2003,1235,69.099999999999994,11.9,12.699999999999999,5.0999999999999996,3.6000000000000001,10.9,23.399999999999999,20.0,44.752401618247418,36.407704352750798,65.554214753703235
2003,1236,68.200000000000003,13.9,13.0,6.5999999999999996,3.8999999999999999,9.8000000000000007,24.0,17.5,43.858597298238578,33.92812523733577,63.656389986824777
2003,1237,73.0,13.300000000000001,14.800000000000001,9.3000000000000007,1.5,12.4,19.899999999999999,18.5,46.508800033591015,34.714380648591174,73.051492422333993
2003,1238,75.0,15.699999999999999,15.800000000000001,8.6999999999999993,2.7999999999999998,10.0,27.5,19.5,45.095515706256066,31.132729216088347,69.424883875154791
2003,1239,65.5,13.6,15.4,6.5999999999999996,5.2999999999999998,11.4,23.100000000000001,16.399999999999999,43.691677373130354,33.371845990267055,65.590647510998878
2003,1240,75.5,16.100000000000001,14.300000000000001,10.6,2.7000000000000002,12.1,21.300000000000001,21.5,45.835487337659458,39.629736734999888,66.867550452169311
2003,1241,67.900000000000006,13.0,14.6,6.2999999999999998,5.4000000000000004,11.699999999999999,22.800000000000001,19.699999999999999,43.102173649082999,35.970559633603116,69.603810663021207
2003,1242,77.299999999999997,14.4,15.4,9.4000000000000004,5.7000000000000002,14.300000000000001,27.699999999999999,18.5,48.079247827862787,32.739621489621484,63.352393823141924
2003,1243,64.799999999999997,14.0,12.1,5.7000000000000002,3.7999999999999998,10.6,24.899999999999999,18.699999999999999,42.13131383402262,28.664569907216958,63.400565627746161
2003,1245,75.099999999999994,13.199999999999999,10.300000000000001,7.4000000000000004,1.6000000000000001,12.800000000000001,21.5,21.600000000000001,46.109249974923941,35.918999214330292,69.437722379921851
2003,1246,75.599999999999994,13.800000000000001,14.1,8.0,4.9000000000000004,12.4,26.800000000000001,16.800000000000001,47.925907159832271,34.67218402512519,68.01524029007166
2003,1247,65.099999999999994,9.5,12.5,6.0999999999999996,1.8999999999999999,15.0,20.699999999999999,20.899999999999999,36.396977044167045,30.734864121087035,71.718281718281702
2003,1248,67.099999999999994,13.800000000000001,13.199999999999999,4.9000000000000004,3.8999999999999999,9.0999999999999996,24.600000000000001,15.300000000000001,44.613240952189329,35.445598407066967,73.975407354083842
2003,1249,62.5,10.6,18.300000000000001,6.0,5.2999999999999998,10.300000000000001,26.100000000000001,18.699999999999999,42.243305191885135,32.981479433878803,72.90855183893342
2003,1250,60.100000000000001,9.8000000000000007,12.4,5.9000000000000004,2.3999999999999999,11.1,23.899999999999999,19.199999999999999,38.721630515572919,30.502911605078793,70.364644520015361
2003,1251,62.100000000000001,10.199999999999999,17.0,8.1999999999999993,3.7000000000000002,12.199999999999999,25.100000000000001,17.899999999999999,39.945398620100221,22.680137844611519,72.967805017206018
2003,1252,78.099999999999994,15.1,16.600000000000001,3.7999999999999998,4.2000000000000002,9.8000000000000007,27.600000000000001,19.100000000000001,46.126956005521706,37.716617118791028,75.873476118676379
2003,1253,65.099999999999994,12.0,13.9,4.2999999999999998,2.7999999999999998,8.8000000000000007,21.0,18.899999999999999,44.724273792117799,34.668959162612417,70.418745392893996
2003,1254,81.599999999999994,14.0,18.399999999999999,7.2000000000000002,1.8999999999999999,14.300000000000001,24.899999999999999,21.100000000000001,44.987331701936164,29.575529897780534,74.824726931642118
2003,1256,70.599999999999994,11.4,14.4,4.9000000000000004,2.2999999999999998,11.5,24.399999999999999,20.800000000000001,43.663312400226388,40.009719039130808,65.323592416355524
2003,1257,80.0,15.0,12.199999999999999,7.2999999999999998,4.2999999999999998,14.300000000000001,23.600000000000001,24.600000000000001,42.658009165964664,33.871253069044101,68.507226972730379
2003,1258,68.599999999999994,13.800000000000001,16.600000000000001,8.8000000000000007,4.5999999999999996,11.6,20.399999999999999,19.800000000000001,44.948972873223703,31.914502164502164,73.013555526598992
2003,1259,53.899999999999999,9.8000000000000007,16.699999999999999,5.0999999999999996,3.2000000000000002,10.4,21.100000000000001,17.100000000000001,35.782949286940877,30.952792849851665,72.492800464667482
2003,1260,75.299999999999997,11.199999999999999,12.699999999999999,7.4000000000000004,4.4000000000000004,16.300000000000001,24.800000000000001,18.800000000000001,42.467772029677846,27.577775420788122,68.965324863657798
2003,1261,74.700000000000003,16.699999999999999,14.5,7.7000000000000002,5.0,7.7999999999999998,26.300000000000001,15.6,50.307979157709624,46.888113632278383,65.956460208550013
2003,1263,72.400000000000006,17.5,16.5,6.0,6.2000000000000002,10.5,26.5,16.899999999999999,50.087639407739935,38.931216453712764,66.698756272018755
2003,1264,74.400000000000006,13.1,13.699999999999999,10.699999999999999,4.5999999999999996,11.9,22.899999999999999,21.300000000000001,41.787801211759891,33.38105753895227,81.754356200277599
2003,1265,71.200000000000003,13.699999999999999,12.4,5.5999999999999996,4.2000000000000002,12.300000000000001,23.699999999999999,15.800000000000001,40.353137427317336,36.739963545226701,80.915297937356769
2003,1266,75.5,15.199999999999999,15.4,5.7000000000000002,3.7999999999999998,13.800000000000001,24.399999999999999,19.0,45.733626221494873,39.204502454889443,78.856685662493277
2003,1267,64.599999999999994,12.1,13.0,5.2999999999999998,5.0,7.7999999999999998,22.699999999999999,18.800000000000001,45.128266381048647,29.456225147401625,74.077884280470485
2003,1268,80.099999999999994,19.199999999999999,13.199999999999999,9.8000000000000007,5.4000000000000004,13.199999999999999,25.0,21.0,45.852073081628554,41.142424826635356,70.153457526455213
2003,1269,60.399999999999999,14.9,16.199999999999999,4.5999999999999996,3.3999999999999999,9.9000000000000004,22.5,20.100000000000001,41.525580782652668,32.992586909744624,64.458401751505193
2003,1270,68.400000000000006,13.300000000000001,13.9,7.0999999999999996,3.3999999999999999,13.1,23.100000000000001,20.600000000000001,43.753686988714762,31.796977532271661,66.637627646579034
2003,1271,63.100000000000001,9.0999999999999996,15.800000000000001,6.4000000000000004,3.5,12.800000000000001,20.5,20.199999999999999,40.999089073093316,35.602131650375021,68.691010987063621
2003,1272,75.799999999999997,16.399999999999999,12.6,6.5999999999999996,4.7999999999999998,13.199999999999999,27.5,21.0,43.93635840164275,36.408366711109458,65.547385022385001
2003,1273,82.0,18.199999999999999,16.600000000000001,4.7999999999999998,4.2999999999999998,15.1,27.899999999999999,17.0,48.326026809852898,33.404228124816349,70.77920094007051
2003,1274,68.0,13.0,16.5,7.7999999999999998,4.4000000000000004,11.699999999999999,21.0,19.699999999999999,44.387688053698362,30.980404151120258,71.078503556986504
2003,1275,58.600000000000001,12.199999999999999,10.9,6.4000000000000004,1.3999999999999999,10.300000000000001,18.699999999999999,19.0,42.358399689866118,32.759105025409383,69.170313536042471
2003,1276,66.299999999999997,13.0,12.4,5.4000000000000004,2.1000000000000001,11.199999999999999,22.600000000000001,17.699999999999999,43.304474222075363,38.146306401455135,74.135302004497049
2003,1277,63.399999999999999,12.4,13.300000000000001,6.2000000000000002,4.0999999999999996,9.8000000000000007,23.899999999999999,21.199999999999999,44.076205751244594,34.538894076937552,71.139338790200867
